timestamp_utc,scenario,noise_uid,profile,iteration,noise_type,intensity,duration_seconds,target_services,expected_impact,false_positive_count,false_positive_detected
2026-05-03T01:45:45Z,SCENARIO_E,E-MEDIUM-10,MEDIUM,10,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:46:33Z,SCENARIO_E,E-MEDIUM-11,MEDIUM,11,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:47:21Z,SCENARIO_E,E-MEDIUM-12,MEDIUM,12,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:48:09Z,SCENARIO_E,E-MEDIUM-13,MEDIUM,13,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:48:57Z,SCENARIO_E,E-MEDIUM-14,MEDIUM,14,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:49:46Z,SCENARIO_E,E-MEDIUM-15,MEDIUM,15,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:50:34Z,SCENARIO_E,E-MEDIUM-16,MEDIUM,16,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:51:22Z,SCENARIO_E,E-MEDIUM-17,MEDIUM,17,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:52:10Z,SCENARIO_E,E-MEDIUM-18,MEDIUM,18,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:52:59Z,SCENARIO_E,E-MEDIUM-19,MEDIUM,19,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:53:47Z,SCENARIO_E,E-MEDIUM-20,MEDIUM,20,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:54:35Z,SCENARIO_E,E-HIGH-1,HIGH,1,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:55:23Z,SCENARIO_E,E-HIGH-2,HIGH,2,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:56:12Z,SCENARIO_E,E-HIGH-3,HIGH,3,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:57:00Z,SCENARIO_E,E-HIGH-4,HIGH,4,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:57:49Z,SCENARIO_E,E-HIGH-5,HIGH,5,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
