timestamp_utc,scenario,noise_uid,profile,iteration,noise_type,intensity,duration_seconds,target_services,expected_impact,false_positive_count,false_positive_detected
2026-05-03T03:10:12Z,SCENARIO_E,E-MEDIUM-10,MEDIUM,10,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:11:00Z,SCENARIO_E,E-MEDIUM-11,MEDIUM,11,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:11:48Z,SCENARIO_E,E-MEDIUM-12,MEDIUM,12,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:12:36Z,SCENARIO_E,E-MEDIUM-13,MEDIUM,13,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:13:24Z,SCENARIO_E,E-MEDIUM-14,MEDIUM,14,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:14:11Z,SCENARIO_E,E-MEDIUM-15,MEDIUM,15,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:14:59Z,SCENARIO_E,E-MEDIUM-16,MEDIUM,16,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:15:47Z,SCENARIO_E,E-MEDIUM-17,MEDIUM,17,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:16:35Z,SCENARIO_E,E-MEDIUM-18,MEDIUM,18,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:17:23Z,SCENARIO_E,E-MEDIUM-19,MEDIUM,19,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:18:11Z,SCENARIO_E,E-MEDIUM-20,MEDIUM,20,mixed_operational_noise,medium,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:18:58Z,SCENARIO_E,E-HIGH-1,HIGH,1,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:19:48Z,SCENARIO_E,E-HIGH-2,HIGH,2,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:20:37Z,SCENARIO_E,E-HIGH-3,HIGH,3,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:21:25Z,SCENARIO_E,E-HIGH-4,HIGH,4,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:22:14Z,SCENARIO_E,E-HIGH-5,HIGH,5,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:23:03Z,SCENARIO_E,E-HIGH-6,HIGH,6,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:23:51Z,SCENARIO_E,E-HIGH-7,HIGH,7,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:24:40Z,SCENARIO_E,E-HIGH-8,HIGH,8,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:25:29Z,SCENARIO_E,E-HIGH-9,HIGH,9,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:26:19Z,SCENARIO_E,E-HIGH-10,HIGH,10,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:27:09Z,SCENARIO_E,E-HIGH-11,HIGH,11,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:28:29Z,SCENARIO_E,E-HIGH-12,HIGH,12,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:29:17Z,SCENARIO_E,E-HIGH-13,HIGH,13,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:30:06Z,SCENARIO_E,E-HIGH-14,HIGH,14,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:30:55Z,SCENARIO_E,E-HIGH-15,HIGH,15,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:31:44Z,SCENARIO_E,E-HIGH-16,HIGH,16,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:32:33Z,SCENARIO_E,E-HIGH-17,HIGH,17,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:33:24Z,SCENARIO_E,E-HIGH-18,HIGH,18,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:34:12Z,SCENARIO_E,E-HIGH-19,HIGH,19,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T03:35:00Z,SCENARIO_E,E-HIGH-20,HIGH,20,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
