timestamp_utc,scenario,attack_uid,iteration,attack_id,mitre_ics,target_component,host,item,key,itemid,value_type,history_clock,history_utc,history_value,sample_delta_s,correlation_window_seconds
2026-05-02T19:41:08Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750868,2026-05-02T19:41:08Z,1,117.0,120.0
2026-05-02T19:41:13Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750873,2026-05-02T19:41:13Z,1,112.0,120.0
2026-05-02T19:41:18Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750878,2026-05-02T19:41:18Z,1,107.0,120.0
2026-05-02T19:41:23Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750883,2026-05-02T19:41:23Z,1,102.0,120.0
2026-05-02T19:41:28Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750888,2026-05-02T19:41:28Z,1,97.0,120.0
2026-05-02T19:41:33Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750893,2026-05-02T19:41:33Z,1,92.0,120.0
2026-05-02T19:41:38Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750898,2026-05-02T19:41:38Z,1,87.0,120.0
2026-05-02T19:41:43Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750903,2026-05-02T19:41:43Z,1,82.0,120.0
2026-05-02T19:41:48Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750908,2026-05-02T19:41:48Z,1,77.0,120.0
2026-05-02T19:41:53Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750913,2026-05-02T19:41:53Z,1,72.0,120.0
2026-05-02T19:41:58Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750918,2026-05-02T19:41:58Z,1,67.0,120.0
2026-05-02T19:42:03Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750923,2026-05-02T19:42:03Z,1,62.0,120.0
2026-05-02T19:42:08Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750928,2026-05-02T19:42:08Z,1,57.0,120.0
2026-05-02T19:42:13Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750933,2026-05-02T19:42:13Z,1,52.0,120.0
2026-05-02T19:42:18Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750938,2026-05-02T19:42:18Z,1,47.0,120.0
2026-05-02T19:42:23Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750943,2026-05-02T19:42:23Z,1,42.0,120.0
2026-05-02T19:42:28Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750948,2026-05-02T19:42:28Z,1,37.0,120.0
2026-05-02T19:42:33Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750953,2026-05-02T19:42:33Z,1,32.0,120.0
2026-05-02T19:42:38Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750958,2026-05-02T19:42:38Z,1,27.0,120.0
2026-05-02T19:42:43Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750963,2026-05-02T19:42:43Z,1,22.0,120.0
2026-05-02T19:42:48Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750968,2026-05-02T19:42:48Z,1,17.0,120.0
2026-05-02T19:42:53Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750973,2026-05-02T19:42:53Z,1,12.0,120.0
2026-05-02T19:42:58Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750978,2026-05-02T19:42:58Z,1,7.0,120.0
2026-05-02T19:43:03Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750983,2026-05-02T19:43:03Z,1,2.0,120.0
2026-05-02T19:43:08Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750988,2026-05-02T19:43:08Z,1,3.0,120.0
2026-05-02T19:43:13Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750993,2026-05-02T19:43:13Z,1,8.0,120.0
2026-05-02T19:43:18Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777750998,2026-05-02T19:43:18Z,1,13.0,120.0
2026-05-02T19:43:23Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751003,2026-05-02T19:43:23Z,1,18.0,120.0
2026-05-02T19:43:28Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751008,2026-05-02T19:43:28Z,1,23.0,120.0
2026-05-02T19:43:33Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751013,2026-05-02T19:43:33Z,1,28.0,120.0
2026-05-02T19:43:38Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751018,2026-05-02T19:43:38Z,1,33.0,120.0
2026-05-02T19:43:43Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751023,2026-05-02T19:43:43Z,1,38.0,120.0
2026-05-02T19:43:48Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751028,2026-05-02T19:43:48Z,1,43.0,120.0
2026-05-02T19:43:53Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751033,2026-05-02T19:43:53Z,1,48.0,120.0
2026-05-02T19:43:58Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751038,2026-05-02T19:43:58Z,1,53.0,120.0
2026-05-02T19:44:03Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751043,2026-05-02T19:44:03Z,1,58.0,120.0
2026-05-02T19:44:08Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751048,2026-05-02T19:44:08Z,1,63.0,120.0
2026-05-02T19:44:13Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751053,2026-05-02T19:44:13Z,1,68.0,120.0
2026-05-02T19:44:18Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751058,2026-05-02T19:44:18Z,1,73.0,120.0
2026-05-02T19:44:23Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751063,2026-05-02T19:44:23Z,1,78.0,120.0
2026-05-02T19:44:28Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751068,2026-05-02T19:44:28Z,1,83.0,120.0
2026-05-02T19:44:33Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751073,2026-05-02T19:44:33Z,1,88.0,120.0
2026-05-02T19:44:38Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751078,2026-05-02T19:44:38Z,1,93.0,120.0
2026-05-02T19:44:43Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751083,2026-05-02T19:44:43Z,1,98.0,120.0
2026-05-02T19:44:48Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751088,2026-05-02T19:44:48Z,1,103.0,120.0
2026-05-02T19:44:53Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751093,2026-05-02T19:44:53Z,1,108.0,120.0
2026-05-02T19:44:58Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751098,2026-05-02T19:44:58Z,1,113.0,120.0
2026-05-02T19:45:03Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,1777751103,2026-05-02T19:45:03Z,1,118.0,120.0
2026-05-02T19:41:09Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750869,2026-05-02T19:41:09Z,0.0001373291015625,116.0,120.0
2026-05-02T19:41:14Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750874,2026-05-02T19:41:14Z,0.00013256072998046875,111.0,120.0
2026-05-02T19:41:19Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750879,2026-05-02T19:41:19Z,0.00011372566223144531,106.0,120.0
2026-05-02T19:41:24Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750884,2026-05-02T19:41:24Z,0.00018334388732910156,101.0,120.0
2026-05-02T19:41:29Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750889,2026-05-02T19:41:29Z,0.0001,96.0,120.0
2026-05-02T19:41:34Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750894,2026-05-02T19:41:34Z,0.0002067089080810547,91.0,120.0
2026-05-02T19:41:39Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750899,2026-05-02T19:41:39Z,0.00018858909606933594,86.0,120.0
2026-05-02T19:41:44Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750904,2026-05-02T19:41:44Z,0.00018477439880371094,81.0,120.0
2026-05-02T19:41:49Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750909,2026-05-02T19:41:49Z,0.0002238750457763672,76.0,120.0
2026-05-02T19:41:54Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750914,2026-05-02T19:41:54Z,0.0001,71.0,120.0
2026-05-02T19:41:59Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750919,2026-05-02T19:41:59Z,0.00010824203491210938,66.0,120.0
2026-05-02T19:42:04Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750924,2026-05-02T19:42:04Z,0.00019359588623046875,61.0,120.0
2026-05-02T19:42:09Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750929,2026-05-02T19:42:09Z,0.0002319812774658203,56.0,120.0
2026-05-02T19:42:14Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750934,2026-05-02T19:42:14Z,0.0001761913299560547,51.0,120.0
2026-05-02T19:42:19Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750939,2026-05-02T19:42:19Z,0.00016427040100097656,46.0,120.0
2026-05-02T19:42:24Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750944,2026-05-02T19:42:24Z,0.00017118453979492188,41.0,120.0
2026-05-02T19:42:29Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750949,2026-05-02T19:42:29Z,0.00019502639770507812,36.0,120.0
2026-05-02T19:42:34Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750954,2026-05-02T19:42:34Z,0.00016427040100097656,31.0,120.0
2026-05-02T19:42:39Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750959,2026-05-02T19:42:39Z,0.00018072128295898438,26.0,120.0
2026-05-02T19:42:44Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750964,2026-05-02T19:42:44Z,0.00014448165893554688,21.0,120.0
2026-05-02T19:42:49Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750969,2026-05-02T19:42:49Z,0.0001938343048095703,16.0,120.0
2026-05-02T19:42:54Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750974,2026-05-02T19:42:54Z,0.00011706352233886719,11.0,120.0
2026-05-02T19:42:59Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750979,2026-05-02T19:42:59Z,0.00019049644470214844,6.0,120.0
2026-05-02T19:43:04Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750984,2026-05-02T19:43:04Z,0.0001804828643798828,1.0,120.0
2026-05-02T19:43:09Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750989,2026-05-02T19:43:09Z,0.00018405914306640625,4.0,120.0
2026-05-02T19:43:14Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750994,2026-05-02T19:43:14Z,0.00023031234741210938,9.0,120.0
2026-05-02T19:43:19Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777750999,2026-05-02T19:43:19Z,0.0002377033233642578,14.0,120.0
2026-05-02T19:43:24Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751004,2026-05-02T19:43:24Z,0.00019598007202148438,19.0,120.0
2026-05-02T19:43:29Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751009,2026-05-02T19:43:29Z,0.00015664100646972656,24.0,120.0
2026-05-02T19:43:34Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751014,2026-05-02T19:43:34Z,0.00022220611572265625,29.0,120.0
2026-05-02T19:43:39Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751019,2026-05-02T19:43:39Z,0.00012040138244628906,34.0,120.0
2026-05-02T19:43:44Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751024,2026-05-02T19:43:44Z,0.000186920166015625,39.0,120.0
2026-05-02T19:43:49Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751029,2026-05-02T19:43:49Z,0.00019860267639160156,44.0,120.0
2026-05-02T19:43:54Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751034,2026-05-02T19:43:54Z,0.00017905235290527344,49.0,120.0
2026-05-02T19:43:59Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751039,2026-05-02T19:43:59Z,0.00019478797912597656,54.0,120.0
2026-05-02T19:44:04Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751044,2026-05-02T19:44:04Z,0.0001430511474609375,59.0,120.0
2026-05-02T19:44:09Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751049,2026-05-02T19:44:09Z,0.00022482872009277344,64.0,120.0
2026-05-02T19:44:14Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751054,2026-05-02T19:44:14Z,0.00010943412780761719,69.0,120.0
2026-05-02T19:44:19Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751059,2026-05-02T19:44:19Z,0.0001609325408935547,74.0,120.0
2026-05-02T19:44:24Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751064,2026-05-02T19:44:24Z,0.0001,79.0,120.0
2026-05-02T19:44:29Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751069,2026-05-02T19:44:29Z,0.0001,84.0,120.0
2026-05-02T19:44:34Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751074,2026-05-02T19:44:34Z,0.0002460479736328125,89.0,120.0
2026-05-02T19:44:39Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751079,2026-05-02T19:44:39Z,0.0001926422119140625,94.0,120.0
2026-05-02T19:44:44Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751084,2026-05-02T19:44:44Z,0.0001125335693359375,99.0,120.0
2026-05-02T19:44:49Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751089,2026-05-02T19:44:49Z,0.00015783309936523438,104.0,120.0
2026-05-02T19:44:54Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751094,2026-05-02T19:44:54Z,0.00017213821411132812,109.0,120.0
2026-05-02T19:44:59Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751099,2026-05-02T19:44:59Z,0.00018858909606933594,114.0,120.0
2026-05-02T19:45:04Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,1777751104,2026-05-02T19:45:04Z,0.0002338886260986328,119.0,120.0
2026-05-02T19:41:05Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750865,2026-05-02T19:41:05Z,1,120.0,120.0
2026-05-02T19:41:10Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750870,2026-05-02T19:41:10Z,1,115.0,120.0
2026-05-02T19:41:15Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750875,2026-05-02T19:41:15Z,1,110.0,120.0
2026-05-02T19:41:20Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750880,2026-05-02T19:41:20Z,1,105.0,120.0
2026-05-02T19:41:25Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750885,2026-05-02T19:41:25Z,1,100.0,120.0
2026-05-02T19:41:30Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750890,2026-05-02T19:41:30Z,1,95.0,120.0
2026-05-02T19:41:35Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750895,2026-05-02T19:41:35Z,1,90.0,120.0
2026-05-02T19:41:40Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750900,2026-05-02T19:41:40Z,1,85.0,120.0
2026-05-02T19:41:45Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750905,2026-05-02T19:41:45Z,1,80.0,120.0
2026-05-02T19:41:50Z,SCENARIO_D,D-T0809-1,1,T0809,T0809,mosquitto,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777750910,2026-05-02T19:41:50Z,1,75.0,120.0
