timestamp_utc,noise_uid,scenario,profile,iteration,event_type,severity,expected_impact,target_services,source
2026-05-03T03:08:37Z,E-MEDIUM-8,SCENARIO_E,MEDIUM,8,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:09:25Z,E-MEDIUM-9,SCENARIO_E,MEDIUM,9,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:10:12Z,E-MEDIUM-10,SCENARIO_E,MEDIUM,10,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:11:00Z,E-MEDIUM-11,SCENARIO_E,MEDIUM,11,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:11:48Z,E-MEDIUM-12,SCENARIO_E,MEDIUM,12,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:12:36Z,E-MEDIUM-13,SCENARIO_E,MEDIUM,13,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:13:24Z,E-MEDIUM-14,SCENARIO_E,MEDIUM,14,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:14:11Z,E-MEDIUM-15,SCENARIO_E,MEDIUM,15,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:14:59Z,E-MEDIUM-16,SCENARIO_E,MEDIUM,16,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:15:47Z,E-MEDIUM-17,SCENARIO_E,MEDIUM,17,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
