host,item,key,state,status,lastvalue,lastclock,error
health-app,health-app availability,net.tcp.service[http,10.10.0.152,8080],0,0,1,1777742530,
health-app,health-app latency seconds,net.tcp.service.perf[http,10.10.0.152,8080],0,0,0.00017333030700683594,1777742531,
mqtt-broker,mqtt-broker availability,net.tcp.service[tcp,10.10.0.151,1883],0,0,1,1777742528,
mqtt-broker,mqtt-broker latency seconds,net.tcp.service.perf[tcp,10.10.0.151,1883],0,0,0.00019216537475585938,1777742529,
telemetry-api,telemetry-api availability,net.tcp.service[http,10.10.0.153,8080],0,0,1,1777742532,
telemetry-api,telemetry-api latency seconds,net.tcp.service.perf[http,10.10.0.153,8080],0,0,0.0001785755157470703,1777742533,
vulnerable-app,vulnerable-app availability,net.tcp.service[http,10.10.0.154,8080],0,0,1,1777742534,
vulnerable-app,vulnerable-app latency seconds,net.tcp.service.perf[http,10.10.0.154,8080],0,0,0.00018334388732910156,1777742535,
