timestamp_utc,scenario_id,execution_id,iteration,attack_id,technique_id,source,target,event_type,severity,metric_name,metric_value,unit,zabbix_itemid,zabbix_event_id,wazuh_alert_id,correlation_window_seconds,dataset_source,raw_file,raw_row_hash
2026-05-02T19:49:15Z,SCENARIO_D,D-T0809-14,14,T0809,T0809,wazuh_localfile_json,mosquitto,Unauthorized Command Message,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,97de8350aaf385f0
2026-05-02T19:49:23Z,SCENARIO_D,D-T0814-14,14,T0814,T0814,wazuh_localfile_json,telemetry-api,Data Manipulation,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,79ee4203f4629ea9
2026-05-02T19:49:29Z,SCENARIO_D,D-T0860-14,14,T0860,T0860,wazuh_localfile_json,vulnerable-app,Denial of Service,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,20674d302e18b54d
2026-05-02T19:49:42Z,SCENARIO_D,D-T0809-15,15,T0809,T0809,wazuh_localfile_json,mosquitto,Unauthorized Command Message,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,feb3f326567b07a4
2026-05-02T19:49:48Z,SCENARIO_D,D-T0814-15,15,T0814,T0814,wazuh_localfile_json,telemetry-api,Data Manipulation,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,8d3bc5931e2873ad
2026-05-02T19:49:56Z,SCENARIO_D,D-T0860-15,15,T0860,T0860,wazuh_localfile_json,vulnerable-app,Denial of Service,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,0ff3e8288d3f5788
2026-05-02T19:50:09Z,SCENARIO_D,D-T0809-16,16,T0809,T0809,wazuh_localfile_json,mosquitto,Unauthorized Command Message,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,843b33d33ec1d9fb
2026-05-02T19:50:17Z,SCENARIO_D,D-T0814-16,16,T0814,T0814,wazuh_localfile_json,telemetry-api,Data Manipulation,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,d0d2c1429d035546
2026-05-02T19:50:24Z,SCENARIO_D,D-T0860-16,16,T0860,T0860,wazuh_localfile_json,vulnerable-app,Denial of Service,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,ad66de611d3e0e6e
2026-05-02T19:50:38Z,SCENARIO_D,D-T0809-17,17,T0809,T0809,wazuh_localfile_json,mosquitto,Unauthorized Command Message,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,0b7c5db31d3f15bd
2026-05-02T19:50:45Z,SCENARIO_D,D-T0814-17,17,T0814,T0814,wazuh_localfile_json,telemetry-api,Data Manipulation,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,c14a0ccd5a267a2e
2026-05-02T19:50:51Z,SCENARIO_D,D-T0860-17,17,T0860,T0860,wazuh_localfile_json,vulnerable-app,Denial of Service,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,1e6c0b296f867d58
2026-05-02T19:51:05Z,SCENARIO_D,D-T0809-18,18,T0809,T0809,wazuh_localfile_json,mosquitto,Unauthorized Command Message,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,3b0dda2724320b3d
2026-05-02T19:51:12Z,SCENARIO_D,D-T0814-18,18,T0814,T0814,wazuh_localfile_json,telemetry-api,Data Manipulation,security,wazuh_detection_event,1,event,,,,,wazuh_security_events,results/raw/scenario_d/wazuh_security_events.csv,04cc6308b64133ea
