timestamp_utc,noise_uid,scenario,profile,iteration,event_type,severity,expected_impact,target_services,source
2026-05-03T01:44:09Z,E-MEDIUM-8,SCENARIO_E,MEDIUM,8,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:44:57Z,E-MEDIUM-9,SCENARIO_E,MEDIUM,9,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:45:45Z,E-MEDIUM-10,SCENARIO_E,MEDIUM,10,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:46:33Z,E-MEDIUM-11,SCENARIO_E,MEDIUM,11,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:47:21Z,E-MEDIUM-12,SCENARIO_E,MEDIUM,12,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:48:09Z,E-MEDIUM-13,SCENARIO_E,MEDIUM,13,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:48:57Z,E-MEDIUM-14,SCENARIO_E,MEDIUM,14,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:49:46Z,E-MEDIUM-15,SCENARIO_E,MEDIUM,15,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:50:34Z,E-MEDIUM-16,SCENARIO_E,MEDIUM,16,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:51:22Z,E-MEDIUM-17,SCENARIO_E,MEDIUM,17,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:52:10Z,E-MEDIUM-18,SCENARIO_E,MEDIUM,18,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:52:59Z,E-MEDIUM-19,SCENARIO_E,MEDIUM,19,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:53:47Z,E-MEDIUM-20,SCENARIO_E,MEDIUM,20,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:54:35Z,E-HIGH-1,SCENARIO_E,HIGH,1,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:55:23Z,E-HIGH-2,SCENARIO_E,HIGH,2,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:56:12Z,E-HIGH-3,SCENARIO_E,HIGH,3,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:57:00Z,E-HIGH-4,SCENARIO_E,HIGH,4,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:57:49Z,E-HIGH-5,SCENARIO_E,HIGH,5,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:58:37Z,E-HIGH-6,SCENARIO_E,HIGH,6,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T01:59:25Z,E-HIGH-7,SCENARIO_E,HIGH,7,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:00:14Z,E-HIGH-8,SCENARIO_E,HIGH,8,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:01:02Z,E-HIGH-9,SCENARIO_E,HIGH,9,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:01:50Z,E-HIGH-10,SCENARIO_E,HIGH,10,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:02:39Z,E-HIGH-11,SCENARIO_E,HIGH,11,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:03:27Z,E-HIGH-12,SCENARIO_E,HIGH,12,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:04:16Z,E-HIGH-13,SCENARIO_E,HIGH,13,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:05:04Z,E-HIGH-14,SCENARIO_E,HIGH,14,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:05:52Z,E-HIGH-15,SCENARIO_E,HIGH,15,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:06:41Z,E-HIGH-16,SCENARIO_E,HIGH,16,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:07:29Z,E-HIGH-17,SCENARIO_E,HIGH,17,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:08:18Z,E-HIGH-18,SCENARIO_E,HIGH,18,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:09:06Z,E-HIGH-19,SCENARIO_E,HIGH,19,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
2026-05-03T02:09:54Z,E-HIGH-20,SCENARIO_E,HIGH,20,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",wazuh_localfile_json
