timestamp_utc,noise_uid,scenario,profile,iteration,noise_type,intensity,duration_seconds,frequency,target_services,expected_impact,start_utc,end_utc
2026-05-03T01:36:56Z,E-LOW-19,SCENARIO_E,LOW,19,mixed_operational_noise,low,30,http_interval_2s_mqtt_messages_20,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:36:56Z,2026-05-03T01:37:26Z
2026-05-03T01:37:43Z,E-LOW-20,SCENARIO_E,LOW,20,mixed_operational_noise,low,30,http_interval_2s_mqtt_messages_20,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:37:43Z,2026-05-03T01:38:13Z
2026-05-03T01:38:32Z,E-MEDIUM-1,SCENARIO_E,MEDIUM,1,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:38:32Z,2026-05-03T01:39:02Z
2026-05-03T01:39:20Z,E-MEDIUM-2,SCENARIO_E,MEDIUM,2,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:39:20Z,2026-05-03T01:39:50Z
2026-05-03T01:40:08Z,E-MEDIUM-3,SCENARIO_E,MEDIUM,3,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:40:08Z,2026-05-03T01:40:38Z
2026-05-03T01:40:56Z,E-MEDIUM-4,SCENARIO_E,MEDIUM,4,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:40:56Z,2026-05-03T01:41:26Z
2026-05-03T01:41:44Z,E-MEDIUM-5,SCENARIO_E,MEDIUM,5,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:41:44Z,2026-05-03T01:42:14Z
2026-05-03T01:42:32Z,E-MEDIUM-6,SCENARIO_E,MEDIUM,6,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:42:32Z,2026-05-03T01:43:02Z
2026-05-03T01:43:21Z,E-MEDIUM-7,SCENARIO_E,MEDIUM,7,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:43:21Z,2026-05-03T01:43:51Z
2026-05-03T01:44:09Z,E-MEDIUM-8,SCENARIO_E,MEDIUM,8,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:44:09Z,2026-05-03T01:44:39Z
2026-05-03T01:44:57Z,E-MEDIUM-9,SCENARIO_E,MEDIUM,9,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:44:57Z,2026-05-03T01:45:27Z
2026-05-03T01:45:45Z,E-MEDIUM-10,SCENARIO_E,MEDIUM,10,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:45:45Z,2026-05-03T01:46:15Z
2026-05-03T01:46:33Z,E-MEDIUM-11,SCENARIO_E,MEDIUM,11,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:46:33Z,2026-05-03T01:47:03Z
2026-05-03T01:47:21Z,E-MEDIUM-12,SCENARIO_E,MEDIUM,12,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:47:21Z,2026-05-03T01:47:51Z
2026-05-03T01:48:09Z,E-MEDIUM-13,SCENARIO_E,MEDIUM,13,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:48:09Z,2026-05-03T01:48:39Z
2026-05-03T01:48:57Z,E-MEDIUM-14,SCENARIO_E,MEDIUM,14,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:48:57Z,2026-05-03T01:49:27Z
2026-05-03T01:49:46Z,E-MEDIUM-15,SCENARIO_E,MEDIUM,15,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:49:46Z,2026-05-03T01:50:16Z
2026-05-03T01:50:34Z,E-MEDIUM-16,SCENARIO_E,MEDIUM,16,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:50:34Z,2026-05-03T01:51:04Z
2026-05-03T01:51:22Z,E-MEDIUM-17,SCENARIO_E,MEDIUM,17,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:51:22Z,2026-05-03T01:51:52Z
2026-05-03T01:52:10Z,E-MEDIUM-18,SCENARIO_E,MEDIUM,18,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:52:10Z,2026-05-03T01:52:40Z
2026-05-03T01:52:59Z,E-MEDIUM-19,SCENARIO_E,MEDIUM,19,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:52:59Z,2026-05-03T01:53:29Z
2026-05-03T01:53:47Z,E-MEDIUM-20,SCENARIO_E,MEDIUM,20,mixed_operational_noise,medium,30,http_interval_2s_mqtt_messages_40,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:53:47Z,2026-05-03T01:54:17Z
2026-05-03T01:54:35Z,E-HIGH-1,SCENARIO_E,HIGH,1,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:54:35Z,2026-05-03T01:55:05Z
2026-05-03T01:55:23Z,E-HIGH-2,SCENARIO_E,HIGH,2,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:55:23Z,2026-05-03T01:55:53Z
2026-05-03T01:56:12Z,E-HIGH-3,SCENARIO_E,HIGH,3,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:56:12Z,2026-05-03T01:56:42Z
2026-05-03T01:57:00Z,E-HIGH-4,SCENARIO_E,HIGH,4,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:57:00Z,2026-05-03T01:57:30Z
2026-05-03T01:57:49Z,E-HIGH-5,SCENARIO_E,HIGH,5,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:57:49Z,2026-05-03T01:58:19Z
2026-05-03T01:58:37Z,E-HIGH-6,SCENARIO_E,HIGH,6,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:58:37Z,2026-05-03T01:59:07Z
2026-05-03T01:59:25Z,E-HIGH-7,SCENARIO_E,HIGH,7,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T01:59:25Z,2026-05-03T01:59:55Z
2026-05-03T02:00:14Z,E-HIGH-8,SCENARIO_E,HIGH,8,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:00:14Z,2026-05-03T02:00:44Z
2026-05-03T02:01:02Z,E-HIGH-9,SCENARIO_E,HIGH,9,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:01:02Z,2026-05-03T02:01:32Z
2026-05-03T02:01:50Z,E-HIGH-10,SCENARIO_E,HIGH,10,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:01:50Z,2026-05-03T02:02:20Z
2026-05-03T02:02:39Z,E-HIGH-11,SCENARIO_E,HIGH,11,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:02:39Z,2026-05-03T02:03:09Z
2026-05-03T02:03:27Z,E-HIGH-12,SCENARIO_E,HIGH,12,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:03:27Z,2026-05-03T02:03:57Z
2026-05-03T02:04:16Z,E-HIGH-13,SCENARIO_E,HIGH,13,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:04:16Z,2026-05-03T02:04:46Z
2026-05-03T02:05:04Z,E-HIGH-14,SCENARIO_E,HIGH,14,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:05:04Z,2026-05-03T02:05:34Z
2026-05-03T02:05:52Z,E-HIGH-15,SCENARIO_E,HIGH,15,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:05:52Z,2026-05-03T02:06:22Z
2026-05-03T02:06:41Z,E-HIGH-16,SCENARIO_E,HIGH,16,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:06:41Z,2026-05-03T02:07:11Z
2026-05-03T02:07:29Z,E-HIGH-17,SCENARIO_E,HIGH,17,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:07:29Z,2026-05-03T02:07:59Z
2026-05-03T02:08:18Z,E-HIGH-18,SCENARIO_E,HIGH,18,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:08:18Z,2026-05-03T02:08:48Z
2026-05-03T02:09:06Z,E-HIGH-19,SCENARIO_E,HIGH,19,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:09:06Z,2026-05-03T02:09:36Z
2026-05-03T02:09:54Z,E-HIGH-20,SCENARIO_E,HIGH,20,mixed_operational_noise,high,30,http_interval_2s_mqtt_messages_80,"health-app;telemetry-api;vulnerable-app;mqtt-broker",benign_no_attack,2026-05-03T02:09:54Z,2026-05-03T02:10:24Z
